"tweet_id"	"airline_sentiment"	"airline_sentiment_confidence"	"negativereason"	"negativereason_confidence"	"airline"	"airline_sentiment_gold"	"name"	"negativereason_gold"	"retweet_count"	"text"	"tweet_coord"	"tweet_created"	"tweet_location"	"user_timezone"
568056665821413376	"positive"	1	NA	NA	"Delta"	NA	"Paul_Conn"	NA	0	".@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social."	NA	"2015-02-18 06:37:17 -0800"	"New York"	"Eastern Time (US & Canada)"
568052101504372736	"positive"	1	NA	NA	"Delta"	NA	"kessler"	NA	0	"@JetBlue thanks for listening. Doesn't mean I don't appreciate you!"	NA	"2015-02-18 06:19:09 -0800"	"New York, NY"	"Eastern Time (US & Canada)"
568051199565533184	"negative"	1	"Customer Service Issue"	0.6592	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue"	NA	"2015-02-18 06:15:34 -0800"	"Merrick"	"America/New_York"
568045949999661056	"positive"	1	NA	NA	"Delta"	NA	"MyPowerPose"	NA	0	"@JetBlue thank you for incredible customer svc from gate to flight. Mint experience is magic."	NA	"2015-02-18 05:54:42 -0800"	"San Francisco Bay Area"	"Arizona"
568045766280933376	"positive"	0.6663	NA	0	"Delta"	NA	"noplasticshower"	NA	0	"Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!"	NA	"2015-02-18 05:53:59 -0800"	"planet earth"	NA
568045665185452032	"neutral"	1	NA	NA	"Delta"	NA	"BrianWalkerCHI"	NA	0	"@JetBlue Social Media Takes Flight with Fly #LikeAGirl - What brand lesson can we learn?  #SMM #Brand  https://t.co/nTGl2WnQVM"	NA	"2015-02-18 05:53:35 -0800"	"Chicago, an Airplane or Train"	"Central Time (US & Canada)"
568045397408661504	"neutral"	1	NA	NA	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight"	NA	"2015-02-18 05:52:31 -0800"	"Merrick"	"America/New_York"
568044610955681792	"negative"	1	"Late Flight"	0.3478	"Delta"	NA	"dannygilbs"	NA	0	"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home."	NA	"2015-02-18 05:49:23 -0800"	"New York, NY"	"Eastern Time (US & Canada)"
568042975856619520	"negative"	1	"Customer Service Issue"	1	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue waited for 15 min then got disconnect"	NA	"2015-02-18 05:42:53 -0800"	"Merrick"	"America/New_York"
568041225174953984	"positive"	1	NA	NA	"Delta"	NA	"ErinMBarlow"	NA	0	"@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!"	"[18.22245647, -63.00369733]"	"2015-02-18 05:35:56 -0800"	NA	"Eastern Time (US & Canada)"
568041161652342784	"negative"	1	"Customer Service Issue"	1	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue is I can't make changes on the website am I still charged 25 dollars for using phone"	NA	"2015-02-18 05:35:41 -0800"	"Merrick"	"America/New_York"
568041051182616576	"positive"	1	NA	NA	"Delta"	NA	"ErinMBarlow"	NA	0	"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!"	"[18.22245647, -63.00369733]"	"2015-02-18 05:35:14 -0800"	NA	"Eastern Time (US & Canada)"
568039128001937408	"positive"	1	NA	NA	"Delta"	NA	"ErinMBarlow"	NA	0	"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!"	"[18.22245747, -63.00369895]"	"2015-02-18 05:27:36 -0800"	NA	"Eastern Time (US & Canada)"
568036279989858304	"positive"	1	NA	NA	"Delta"	NA	"KarlMiller"	NA	1	"@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings"	NA	"2015-02-18 05:16:17 -0800"	"Round Rock, TX"	"Central Time (US & Canada)"
568034012930936832	"negative"	1	"Customer Service Issue"	0.6788	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess"	NA	"2015-02-18 05:07:16 -0800"	NA	"Eastern Time (US & Canada)"
568031723004555264	"negative"	1	"Can't Tell"	0.6334	"Delta"	NA	"bmose14"	NA	0	"@JetBlue just a heads up, this page no longer exists http://t.co/NsJWVTTjGo"	NA	"2015-02-18 04:58:10 -0800"	"Boston, MA"	"Eastern Time (US & Canada)"
568029763438186496	"neutral"	0.6469	NA	NA	"Delta"	NA	"philpete"	NA	0	"@JetBlue deal!"	NA	"2015-02-18 04:50:23 -0800"	"London"	"London"
568028497001590784	"neutral"	0.6667	NA	NA	"Delta"	NA	"philpete"	NA	0	"@JetBlue @drwinston001 I think we'll need a selfie as proof..."	NA	"2015-02-18 04:45:21 -0800"	"London"	"London"
568027668026937344	"negative"	0.6919	"Can't Tell"	0.6919	"Delta"	NA	"drwinston001"	NA	0	"@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?"	NA	"2015-02-18 04:42:04 -0800"	"South West UK"	"London"
568027443052720128	"positive"	1	NA	NA	"Delta"	NA	"philpete"	NA	0	"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks"	NA	"2015-02-18 04:41:10 -0800"	"London"	"London"
568025019068108800	"negative"	1	"Cancelled Flight"	0.6545	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue they say they have no update. I don't work I don't get paid.  Jet blue has my money but no flight. Argh!"	NA	"2015-02-18 04:31:32 -0800"	NA	"Eastern Time (US & Canada)"
568023553548922880	"negative"	0.6277	"Can't Tell"	0.6277	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue no news here at the gate. What are my options?"	NA	"2015-02-18 04:25:43 -0800"	NA	"Eastern Time (US & Canada)"
568020304510869504	"positive"	0.6507	NA	NA	"Delta"	NA	"heyjdoan"	NA	0	"@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!"	NA	"2015-02-18 04:12:48 -0800"	"Cambridge, MA"	"Eastern Time (US & Canada)"
568018490331930624	"negative"	1	"Late Flight"	0.6657	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue well I'm glad I got up at 5 am so I can sit in an airport.  No place else I'd rather be (not)"	NA	"2015-02-18 04:05:36 -0800"	NA	"Eastern Time (US & Canada)"
568017916161085440	"negative"	0.6628	"Customer Service Issue"	0.357	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue  no ... I am guessing I have to call someone"	NA	"2015-02-18 04:03:19 -0800"	"Merrick"	"America/New_York"
568016314457047040	"negative"	1	"Late Flight"	1	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue why 730 and not 645 as scheduled?"	NA	"2015-02-18 03:56:57 -0800"	NA	"Eastern Time (US & Canada)"
568014845062332416	"negative"	1	"Late Flight"	1	"Delta"	NA	"rjburnsva"	NA	0	"@JetBlue #1408 IAD to JFK still hasn't boarded. What's today's excuse and how am I gonna get to work?"	NA	"2015-02-18 03:51:06 -0800"	NA	"Eastern Time (US & Canada)"
568014723926626304	"negative"	1	"Can't Tell"	0.3823	"Delta"	NA	"IsaacKarmel"	NA	0	"@JetBlue why is t that every time I fly jfk even more speed doesn't work waiting for 10 min #nogood"	NA	"2015-02-18 03:50:38 -0800"	NA	NA
568011010029838336	"neutral"	0.6703	NA	NA	"Delta"	NA	"MerrickRealtor"	NA	0	"@JetBlue can I change my flight if I already printed my boarding pass?"	NA	"2015-02-18 03:35:52 -0800"	"Merrick"	"America/New_York"
568008802865274880	"positive"	1	NA	NA	"Delta"	NA	"KarlaBaerga"	NA	0	"@JetBlue its always a pleasure <U+263A><U+FE0F>"	NA	"2015-02-18 03:27:06 -0800"	NA	"Quito"
568005720026660864	"positive"	0.6444	NA	NA	"Delta"	NA	"yosoyfelixx_"	NA	0	"@JetBlue this is lovely!"	NA	"2015-02-18 03:14:51 -0800"	NA	NA
567995970232795136	"neutral"	1	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK"	NA	"2015-02-18 02:36:06 -0800"	"USA"	"Sydney"
567992830943223808	"neutral"	1	NA	NA	"Delta"	NA	"superstarpromo1"	NA	0	"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT"	NA	"2015-02-18 02:23:38 -0800"	"NYC"	NA
567980868997763072	"neutral"	1	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue to End Partnership with American Express - http://t.co/WhuFmI2Ytd http://t.co/fbTEMFwRsP"	NA	"2015-02-18 01:36:06 -0800"	"USA"	"Sydney"
567973066929614848	"neutral"	0.6872	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue marks 15th birthday with 'Blumanity' paint job - @Dallas_News (blog) http://t.co/lFGR0Nifut"	NA	"2015-02-18 01:05:06 -0800"	"USA"	"Sydney"
567965767808864256	"neutral"	1	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5"	NA	"2015-02-18 00:36:05 -0800"	"USA"	"Sydney"
567950666578030592	"neutral"	1	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue Change in the Air for Travelers, Investors - @BloombergNews http://t.co/6redD3vC73"	NA	"2015-02-17 23:36:05 -0800"	"USA"	"Sydney"
567947508208377856	"positive"	0.6764	NA	0	"Delta"	NA	"JJBarraza"	NA	0	"@JetBlue Finally taking off! LAS-FLL-SJU #letsgo"	NA	"2015-02-17 23:23:32 -0800"	"Los Angeles, CA"	"Pacific Time (US & Canada)"
567935527481188352	"neutral"	1	NA	NA	"Delta"	NA	"ToTravelToLive"	NA	0	"@JetBlue Anywhere warm cause its freezing in NYC"	NA	"2015-02-17 22:35:56 -0800"	"NYC"	NA
567930900731854848	"negative"	1	"Lost Luggage"	0.6667	"Delta"	NA	"cessymeacham"	NA	0	"@JetBlue Clients got ZERO, in 32 years career never thought this was possible.2 suitcases worth thousands of $$ in Italian clothing robbed."	NA	"2015-02-17 22:17:33 -0800"	"Satellite Beach Fl."	"Eastern Time (US & Canada)"
567919283419742208	"neutral"	1	NA	NA	"Delta"	NA	"Under4R"	NA	0	"@JetBlue, flights 1970, 1366, and 1552 will fly over after 1 am on your way into @BostonLogan - mind taking ocean approach so we can sleep?"	NA	"2015-02-17 21:31:23 -0800"	"Milton, Massachusetts"	NA
567918931148685312	"negative"	1	"Can't Tell"	1	"Delta"	NA	"komal102"	NA	0	"@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable.."	NA	"2015-02-17 21:29:59 -0800"	"BOSTON"	"Eastern Time (US & Canada)"
567918283866898432	"negative"	1	"Customer Service Issue"	1	"Delta"	NA	"komal102"	NA	0	"@JetBlue We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things."	NA	"2015-02-17 21:27:24 -0800"	"BOSTON"	"Eastern Time (US & Canada)"
567918173992910848	"negative"	1	"Late Flight"	0.6496	"Delta"	NA	"komal102"	NA	0	"@JetBlue People kept saying it was due to weather but there were flights going directly to boston even after our flight."	NA	"2015-02-17 21:26:58 -0800"	"BOSTON"	"Eastern Time (US & Canada)"
567917894144770048	"negative"	0.6989	"Flight Attendant Complaints"	0.3763	"Delta"	NA	"komal102"	NA	0	"@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it"	NA	"2015-02-17 21:25:52 -0800"	"BOSTON"	"Eastern Time (US & Canada)"
567916937679884288	"negative"	1	"Cancelled Flight"	1	"Delta"	NA	"komal102"	NA	0	"@JetBlue disappointed that my flight back to boston from PR was Cancelled Flightled,rebooked 4 the next day,delayed that one too, and no compensation"	NA	"2015-02-17 21:22:03 -0800"	"BOSTON"	"Eastern Time (US & Canada)"
567915499868131328	"positive"	1	NA	NA	"Delta"	NA	"fialho_monica"	NA	0	"@JetBlue great trip today!  Thanks to the crew flying us home, they were fantastic! http://t.co/sk6W9XQaQB"	NA	"2015-02-17 21:16:21 -0800"	NA	NA
567912664996786176	"neutral"	0.6557	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx"	NA	"2015-02-17 21:05:05 -0800"	"USA"	"Sydney"
567911142955311104	"positive"	1	NA	NA	"Delta"	NA	"thedonkeyshow"	NA	0	"@JetBlue awe you guys are great can't wait to travel with you again soon!!!"	NA	"2015-02-17 20:59:02 -0800"	"New York City, NY"	"Central Time (US & Canada)"
567910969856229376	"positive"	1	NA	NA	"Delta"	NA	"kimbetech"	NA	0	"@JetBlue yes! Announced we will take off. You're on it! Thank you!"	NA	"2015-02-17 20:58:21 -0800"	"NYC"	"Eastern Time (US & Canada)"
567907212154118144	"positive"	1	NA	NA	"Delta"	NA	"bekiweki"	NA	0	"@JetBlue Also, thanks for your prompt replies. I'm really impressed--and you're not just brushing me off. Much appreciated!"	NA	"2015-02-17 20:43:25 -0800"	"Provo, UT"	"Central Time (US & Canada)"
567906937423073280	"neutral"	0.6853	NA	0	"Delta"	NA	"bekiweki"	NA	0	"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party."	NA	"2015-02-17 20:42:19 -0800"	"Provo, UT"	"Central Time (US & Canada)"
567906374870528000	"positive"	0.6635	NA	0	"Delta"	NA	"lynn_with_an_A"	NA	1	"@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit."	NA	"2015-02-17 20:40:05 -0800"	"Brooklyn, NY"	"Quito"
567905540761870336	"neutral"	0.68	NA	0	"Delta"	NA	"michaelhakimkan"	NA	0	"@JetBlue it was at JFK airport right now"	NA	"2015-02-17 20:36:46 -0800"	NA	NA
567905220828606464	"neutral"	0.6714	NA	0	"Delta"	NA	"bekiweki"	NA	0	"@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in."	NA	"2015-02-17 20:35:30 -0800"	"Provo, UT"	"Central Time (US & Canada)"
567905158346207232	"positive"	1	NA	NA	"Delta"	NA	"NYC_TAM"	NA	0	"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI"	NA	"2015-02-17 20:35:15 -0800"	NA	NA
567904873246781440	"negative"	1	"Customer Service Issue"	0.6559	"Delta"	NA	"michaelhakimkan"	NA	0	"@JetBlue She claimed that she did, but I was not happy with the way I was treated."	NA	"2015-02-17 20:34:07 -0800"	NA	NA
567903883047088128	"negative"	1	"Damaged Luggage"	0.7113	"Delta"	NA	"michaelhakimkan"	NA	0	"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue"	NA	"2015-02-17 20:30:11 -0800"	NA	NA
567903653933101056	"negative"	0.6154	"Customer Service Issue"	0.3187	"Delta"	NA	"ChicDisheveled"	NA	0	"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk"	"[32.73130971, -117.20222555]"	"2015-02-17 20:29:16 -0800"	"San Diego, CA"	"Arizona"
567902218059264000	"negative"	1	"Late Flight"	0.7126	"Delta"	NA	"bekiweki"	NA	0	"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting."	NA	"2015-02-17 20:23:34 -0800"	"Provo, UT"	"Central Time (US & Canada)"
567899906150703104	"positive"	1	NA	NA	"Delta"	NA	"mypumpkinheads"	NA	0	"@JetBlue thank you for help and quick response"	NA	"2015-02-17 20:14:23 -0800"	NA	"Eastern Time (US & Canada)"
567897563065511936	"neutral"	0.6421	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln"	NA	"2015-02-17 20:05:04 -0800"	"USA"	"Sydney"
567897030934269952	"neutral"	1	NA	NA	"Delta"	NA	"mypumpkinheads"	NA	0	"@JetBlue flight 705. EWR to FLL"	NA	"2015-02-17 20:02:57 -0800"	NA	"Eastern Time (US & Canada)"
567896250013601792	"neutral"	1	NA	NA	"Delta"	NA	"SpiritED_Dixon"	NA	0	"@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y"	NA	"2015-02-17 19:59:51 -0800"	"USA"	NA
567895874598215680	"neutral"	1	NA	NA	"Delta"	NA	"mypumpkinheads"	NA	0	"@JetBlue don't know if u define that as a #ControllableIrregularity"	NA	"2015-02-17 19:58:22 -0800"	NA	"Eastern Time (US & Canada)"
567895664769785856	"negative"	0.7018	"Cancelled Flight"	0.3814	"Delta"	NA	"mypumpkinheads"	NA	0	"@JetBlue the gate agent said our original plane got de-icing fluid in the engine that created a short so they took the plane out of service"	NA	"2015-02-17 19:57:32 -0800"	NA	"Eastern Time (US & Canada)"
567894002286096384	"positive"	0.6671	NA	0	"Delta"	NA	"fanmla1"	NA	0	"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!"	NA	"2015-02-17 19:50:55 -0800"	NA	"Eastern Time (US & Canada)"
567893822585327616	"negative"	1	"Late Flight"	1	"Delta"	NA	"mypumpkinheads"	NA	0	"@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail"	NA	"2015-02-17 19:50:12 -0800"	NA	"Eastern Time (US & Canada)"
567892715603652608	"positive"	0.6304	NA	NA	"Delta"	NA	"Denaroche"	NA	0	"@Jetblue first airline to use #applepay in flight #airlines"	NA	"2015-02-17 19:45:48 -0800"	"Scottsdale"	"Pacific Time (US & Canada)"
567892508987908096	"negative"	1	"Can't Tell"	0.6529	"Delta"	NA	"BFontanilla"	NA	0	"@JetBlue I hope your system wasn't hacked cause someone else's passport info was on my reservation &amp; I couldn't get my boarding pass"	NA	"2015-02-17 19:44:59 -0800"	"Orange County, USA"	"Pacific Time (US & Canada)"
567891805867483136	"positive"	0.6411	NA	0	"Delta"	NA	"reidcappel"	NA	0	"@JetBlue Thanks for having us hang out at Tampa Airport forever today!!! It's really been an awesome experience"	NA	"2015-02-17 19:42:12 -0800"	"New Vernon,  NJ"	"Eastern Time (US & Canada)"
567890265416945664	"neutral"	0.6925	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac"	NA	"2015-02-17 19:36:04 -0800"	"USA"	"Sydney"
567887437826908160	"negative"	1	"Late Flight"	1	"Delta"	NA	"TranquillityIW"	NA	0	"@JetBlue honestly I’m glad you didn’t Cancelled Flight the flight, just that I’ll be driving home at 3-4 am now. :/"	NA	"2015-02-17 19:24:50 -0800"	"Somewhere in between"	"Eastern Time (US & Canada)"
567887326350811136	"negative"	1	"Lost Luggage"	1	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue bag just delivered and items have been stolen.  At first look - my Kate spade bag and bottle of spiced rum!  Wtf!!"	NA	"2015-02-17 19:24:24 -0800"	NA	NA
567885370064506880	"negative"	1	"Cancelled Flight"	1	"Delta"	NA	"dannygilbs"	NA	0	"@JetBlue I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song \"I'm Blue\" while flying on JetBlue."	NA	"2015-02-17 19:16:37 -0800"	"New York, NY"	"Eastern Time (US & Canada)"
567880900358311936	"positive"	1	NA	NA	"Delta"	NA	"odie488"	NA	0	"@JetBlue @Leopolds_IC  No but my friend in the picture - Phillip Heller (JFK IFC) did and he said it was delicious!"	NA	"2015-02-17 18:58:52 -0800"	NA	"Central Time (US & Canada)"
567879331810246656	"negative"	1	"Late Flight"	1	"Delta"	NA	"GraceLavigne"	NA	0	"@JetBlue flight delayed 3x(!) and still not taking off on time, &amp; greeting me at my seat (yes it's gum &amp; garbage): http://t.co/n9hmcrJChb"	NA	"2015-02-17 18:52:38 -0800"	NA	"Eastern Time (US & Canada)"
567878078782898176	"positive"	1	NA	NA	"Delta"	NA	"MoniqueRose18"	NA	0	"@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :)"	NA	"2015-02-17 18:47:39 -0800"	"Boston"	NA
567876244722814976	"neutral"	1	NA	NA	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue sent"	NA	"2015-02-17 18:40:22 -0800"	NA	NA
567875974869680128	"positive"	0.6989	NA	NA	"Delta"	NA	"cindylouwho821"	NA	0	"@JetBlue app just reminded me I will be flying to #FLL in 2 weeks. #ChillyCVZ #ThankGoodness @mypompanobeach #family #friends #sunshine"	NA	"2015-02-17 18:39:17 -0800"	"Washington, DC"	"Central Time (US & Canada)"
567875922906456064	"neutral"	1	NA	NA	"Delta"	NA	"MoniqueRose18"	NA	0	"@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E"	NA	"2015-02-17 18:39:05 -0800"	"Boston"	NA
567874970463780864	"positive"	1	NA	NA	"Delta"	NA	"Krocheima"	NA	0	"@JetBlue I just wanted to say flight attendant fitz was the best tonight on flight #1326 bwi/Bos. Great guy and made the flight fantastic!"	NA	"2015-02-17 18:35:18 -0800"	"Bahhhston."	"Eastern Time (US & Canada)"
567874858815733760	"negative"	0.6465	"Lost Luggage"	0.6465	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue bag is supposedly here in Boston"	NA	"2015-02-17 18:34:51 -0800"	NA	NA
567874505881845760	"neutral"	1	NA	NA	"Delta"	NA	"MoniqueRose18"	NA	0	"@JetBlue Received an invitation to participate in e-rewards. Is this legit from JetBlue? Just double checking bc the site looked different."	NA	"2015-02-17 18:33:27 -0800"	"Boston"	NA
567873801653997568	"negative"	0.6476	"Lost Luggage"	0.6476	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue I don't know- no one would tell me where they were coming from - I would guess so as that's where we had all the changes to flights"	NA	"2015-02-17 18:30:39 -0800"	NA	NA
567873229055991808	"negative"	0.6987	"Lost Luggage"	0.3493	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue I get Sunday due to weather and ok Monday they're busy but this is crazy"	NA	"2015-02-17 18:28:23 -0800"	NA	NA
567873087108161536	"neutral"	1	NA	NA	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue I have the emails that they are on their way"	NA	"2015-02-17 18:27:49 -0800"	NA	NA
567873006501888000	"negative"	1	"Flight Attendant Complaints"	0.6544	"Delta"	NA	"mellamommy"	NA	0	"@JetBlue supervisor humiliated us and was uncompromising. We were completely blindsided!"	NA	"2015-02-17 18:27:29 -0800"	NA	NA
567872392116191232	"negative"	0.6504	"Flight Booking Problems"	0.3418	"Delta"	NA	"mellamommy"	NA	0	"@JetBlue offered to pay for tix at the airport BC we were never told that our reservation didn't go through. Was told I could pay $2275 pp."	NA	"2015-02-17 18:25:03 -0800"	NA	NA
567872361304821760	"negative"	1	"Can't Tell"	0.6495	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue right now completely pissed off"	NA	"2015-02-17 18:24:56 -0800"	NA	NA
567872267910262784	"negative"	1	"Lost Luggage"	0.6512	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue I've had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat"	NA	"2015-02-17 18:24:33 -0800"	NA	NA
567872077899763712	"negative"	1	"Customer Service Issue"	0.6682	"Delta"	NA	"mellamommy"	NA	0	"@JetBlue my SIL bought tix for us to NYC. We were told at the gate that her cc was declined. Supervisor accused us of illegal activity."	NA	"2015-02-17 18:23:48 -0800"	NA	NA
567872044030918656	"negative"	1	"Customer Service Issue"	1	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue dispatcher keeps yelling and hung up on me!"	NA	"2015-02-17 18:23:40 -0800"	NA	NA
567871911960645632	"negative"	0.6252	"Customer Service Issue"	0.3307	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue now when I call it's still at the warehouse and might be going out tonight"	NA	"2015-02-17 18:23:09 -0800"	NA	NA
567871783107452928	"negative"	1	"Late Flight"	0.6675	"Delta"	NA	"Trufflebaby2"	NA	0	"@JetBlue they couldn't do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8"	NA	"2015-02-17 18:22:38 -0800"	NA	NA
567869962800472064	"negative"	1	"Bad Flight"	1	"Delta"	NA	"Mister_17_5"	NA	0	"@JetBlue flight from DCA to BOS has no heat #OhNo #BundleUp #Leastthebeverageswillbecold"	NA	"2015-02-17 18:15:24 -0800"	NA	"Eastern Time (US & Canada)"
567868027376517120	"neutral"	1	NA	NA	"Delta"	NA	"PaulRivera88"	NA	0	"@JetBlue yep it's for tomorrow."	NA	"2015-02-17 18:07:42 -0800"	NA	"Eastern Time (US & Canada)"
567867483622748160	"negative"	1	"Customer Service Issue"	0.654	"Delta"	NA	"Analystdoc"	NA	0	"“@JetBlue: @Analystdoc Unfortunately that's not an available option with our current system. Sorry guys. That's a certain #fail Fix it plz."	NA	"2015-02-17 18:05:33 -0800"	"Greenwich, CT"	NA
567864793404555264	"negative"	1	"Customer Service Issue"	0.66	"Delta"	NA	"mellamommy"	NA	0	"@JetBlue received horrible customer service at LAX on 2/11. Reservation Cancelled Flighted without notification, despite having confirmation number."	NA	"2015-02-17 17:54:51 -0800"	NA	NA
567864588521381888	"negative"	1	"Cancelled Flight"	1	"Delta"	NA	"knfitzpa"	NA	0	"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?"	NA	"2015-02-17 17:54:02 -0800"	NA	"Eastern Time (US & Canada)"
567864058742845440	"negative"	1	"Customer Service Issue"	1	"Delta"	NA	"Analystdoc"	NA	0	"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :("	NA	"2015-02-17 17:51:56 -0800"	"Greenwich, CT"	NA
567862754557759488	"positive"	1	NA	NA	"Delta"	NA	"katie654"	NA	0	"@JetBlue is definitely my new favorite airline."	NA	"2015-02-17 17:46:45 -0800"	NA	NA
567862628460158976	"positive"	0.6947	NA	NA	"Delta"	NA	"gmggonzalez"	NA	0	"@JetBlue I will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning."	NA	"2015-02-17 17:46:15 -0800"	NA	"Eastern Time (US & Canada)"
567861067088596992	"neutral"	1	NA	NA	"Delta"	NA	"gmggonzalez"	NA	0	"@JetBlue all up to date. Can't update via Google play."	NA	"2015-02-17 17:40:03 -0800"	NA	"Eastern Time (US & Canada)"
567860450676903936	"negative"	1	"Customer Service Issue"	0.6596	"Delta"	NA	"gmggonzalez"	NA	0	"@JetBlue Are there issues with the mobile boarding passes? My app keeps crashing when I try accessing. Thanks!"	NA	"2015-02-17 17:37:36 -0800"	NA	"Eastern Time (US & Canada)"
567860067602558976	"neutral"	0.6669	NA	NA	"Delta"	NA	"JetBlueNews"	NA	0	"@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n"	NA	"2015-02-17 17:36:05 -0800"	"USA"	"Sydney"
567857135066963968	"negative"	1	"Can't Tell"	0.3417	"Delta"	NA	"techyheads"	NA	0	"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats"	NA	"2015-02-17 17:24:25 -0800"	NA	"Eastern Time (US & Canada)"
